task_id,task_range,inner_id,wid,intent,triage,answer_quality,is_reworked,rework_reason,lead_time_sec,lead_time_min,has_fallback,fallback_value,used_docs_count,used_noise_count,unused_should_use_count,unused_not_needed_count,has_doc_comment,has_answer_comment,completed_by,annotation_created_at,annotation_updated_at,query
164677,164209-165076,469,aion2,"멀티턴 / 문맥 부족 (게임, 고객 서비스 관련)",,,True,answer_comment,760.264,12.67,True,97,0,2,0,8,False,True,59,2026-04-01T05:52:30.654673Z,2026-04-07T01:37:52.679588Z,아니 문의 해결
164678,164209-165076,470,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,604.707,10.08,False,,0,0,0,10,True,True,59,2026-04-01T07:43:57.673529Z,2026-04-01T07:43:57.673537Z,폭풍의 각반 나오는 곳
164679,164209-165076,471,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,126.496,2.11,False,,1,0,3,6,False,False,59,2026-04-01T07:46:13.360432Z,2026-04-01T07:46:13.360443Z,시선고정이 아니라 날 카메라 구도에 따라서 바라봐야한다고 시선고정은 필요없어
164680,164209-165076,472,lineageclassic,RAG or 초동수사,yes,Good,True,triage|answer_quality,19.938,0.33,True,99,0,0,0,10,False,False,59,2026-04-01T08:33:47.664867Z,2026-04-01T08:33:47.664876Z,90일 이용권 결제했는데 확인이 안됩니다
164681,164209-165076,473,lineageclassic,RAG or 초동수사,yes,Good,True,triage|answer_quality,442.212,7.37,True,99,0,0,0,10,False,False,59,2026-04-01T08:42:58.428406Z,2026-04-01T08:42:58.428415Z,게임실행후 팅김
164682,164209-165076,474,lineageclassic,RAG or 초동수사,yes,Good,True,triage|answer_quality,23.188,0.39,True,97,2,0,1,7,False,False,59,2026-04-01T00:45:14.362886Z,2026-04-01T00:45:14.362897Z,상담사 연결은 어떻게 하나요
164683,164209-165076,475,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,1087.726,18.13,True,98,0,1,0,9,True,True,59,2026-04-01T08:51:03.163462Z,2026-04-07T01:39:12.249287Z,제가 만들지 않은 캐릭터가있습니다
164684,164209-165076,476,lineagew,RAG or 초동수사,no,Good,True,triage|answer_quality,43.754,0.73,False,,3,0,0,7,False,False,59,2026-04-01T08:51:48.014868Z,2026-04-01T08:51:48.014878Z,쿠르토 출물지
164685,164209-165076,477,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,8.066,0.13,True,99,0,0,0,10,False,False,59,2026-04-01T08:26:49.068482Z,2026-04-01T08:26:49.068490Z,운영적책 어느부분을 어겼나요 제가
164686,164209-165076,478,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,364.988,6.08,True,98,1,0,9,0,False,False,59,2026-04-01T08:32:55.469184Z,2026-04-01T08:32:55.469194Z,계정 제한 문제
164687,164209-165076,479,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality,1524.489,25.41,False,,0,2,0,8,False,False,59,2026-04-01T08:33:24.747998Z,2026-04-06T06:37:28.349431Z,유일템 미드랍
164688,164209-165076,480,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,161.954,2.7,True,98,0,3,0,7,True,True,59,2026-04-01T08:55:01.906847Z,2026-04-01T08:55:01.906855Z,왜 자꾸 임시제한이 걸리나요?
164689,164209-165076,481,bnsneo,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment,194.582,3.24,False,,0,0,0,10,True,False,59,2026-04-02T01:45:55.058431Z,2026-04-02T01:45:55.058440Z,네오 일일임무
164690,164209-165076,482,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment,201.93,3.37,True,97,0,2,2,6,True,False,59,2026-04-01T00:32:46.561020Z,2026-04-01T00:32:46.561030Z,인공 상담원과 연결하는 방법을 알려주세요.
164691,164209-165076,483,lineageclassic,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment,563.791,9.4,True,99,0,0,1,9,True,False,59,2026-04-02T01:25:08.838689Z,2026-04-02T01:25:08.838708Z,게임 실행 불가
164692,164209-165076,484,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,668.5930000000001,11.14,True,98,3,0,0,7,False,False,59,2026-04-02T00:55:57.363673Z,2026-04-06T03:59:59.412460Z,왜 매번 튕기냐고요 제발 좀
164693,164209-165076,485,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment,111.481,1.86,True,97,0,2,0,8,True,False,59,2026-04-02T00:23:34.304482Z,2026-04-02T00:23:34.304491Z,고결의 허리띠 물질 변환 안돼여
164694,164209-165076,486,aion2,"멀티턴 / 문맥 부족 (게임, 고객 서비스 관련)",,,False,,1.619,0.03,False,,0,0,0,10,False,False,59,2026-03-31T09:22:23.944290Z,2026-03-31T09:22:23.944300Z,1분1초까지 정확히 적용 되는건가요
164695,164209-165076,487,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,90.349,1.51,True,99,0,0,0,10,False,False,59,2026-04-02T00:33:38.913113Z,2026-04-02T00:33:38.913123Z,성역 팅기면 이용권날라가는것좀 고쳐주세요 제발
164696,164209-165076,488,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality|doc_comment|answer_comment,607.579,10.13,False,,1,0,0,9,True,True,59,2026-04-02T00:43:47.557385Z,2026-04-02T00:43:47.557393Z,아티쟁 시간
164697,164209-165076,489,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment,516.953,8.62,False,,0,0,0,10,True,False,59,2026-04-02T00:32:14.892058Z,2026-04-02T00:32:14.892066Z,마력의 지팡이는??
164698,164209-165076,490,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,183.464,3.06,True,97,3,0,0,7,False,False,59,2026-04-01T00:22:19.533635Z,2026-04-01T00:22:19.533646Z,고객센터 연락처 주세요
164699,164209-165076,491,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,102.572,1.71,False,,0,1,0,9,True,True,59,2026-04-02T01:42:32.076263Z,2026-04-02T01:42:32.076272Z,로그인 제한 기간？
164700,164209-165076,492,lineageclassic,RAG or 초동수사,yes,Fair,True,triage|answer_quality|doc_comment|answer_comment,907.053,15.12,True,98,1,0,0,9,True,True,59,2026-04-01T07:49:26.784721Z,2026-04-06T06:50:58.463488Z,리니지클래식 캐릭터복구
164701,164209-165076,493,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,1086.3509999999999,18.11,False,,0,0,0,10,True,True,86,2026-03-31T07:12:34.884633Z,2026-04-06T08:29:28.575443Z,채팅 제한 기간
164702,164209-165076,494,aion2,RAG or 초동수사,yes,Fair,True,triage|answer_quality|doc_comment|answer_comment,1080.493,18.01,True,98,1,0,0,9,True,True,86,2026-03-31T07:20:55.150471Z,2026-04-07T00:56:08.789776Z,게임중 팅김 현상
164703,164209-165076,495,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,646.005,10.77,False,,0,0,0,10,True,True,86,2026-03-31T07:26:58.129935Z,2026-04-06T09:34:58.426939Z,테이밍 몬스터 드랍장소
164704,164209-165076,496,aion2,RAG or 초동수사,yes,Fair,True,triage|answer_quality|doc_comment|answer_comment,858.925,14.32,True,97,1,0,0,9,True,True,86,2026-03-31T07:36:56.086329Z,2026-04-06T08:41:44.642431Z,안녕하세요 데바패스가 통합인줄알고 모르고 부캐에 큐나로 삿는데 수령도안하고 본캐들어가보니 적용이안되어있더라고요 혹시 부캐꺼 취소할수있나요...?
164705,164209-165076,497,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,479.61100000000005,7.99,False,,0,0,0,10,True,True,86,2026-03-31T07:41:45.665930Z,2026-04-06T09:37:18.601324Z,정령옥은 어디서 드랍 되나요?
164706,164209-165076,498,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment,541.248,9.02,False,,0,3,0,7,True,False,86,2026-03-31T07:46:09.835951Z,2026-04-07T08:53:54.095642Z,마나의 지팡이는 어떻게 획득하나요?
164707,164209-165076,499,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment,1180.458,19.67,False,,0,0,0,10,True,False,86,2026-03-31T07:57:05.783249Z,2026-04-07T01:05:37.460927Z,상점에서 파는 마법 랩은?
164708,164209-165076,500,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,182.159,3.04,False,,1,0,0,9,False,False,86,2026-03-31T08:00:09.081360Z,2026-03-31T08:00:09.081369Z,악몽퀘스트
164709,164209-165076,501,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,99.707,1.66,False,,3,0,0,7,False,False,86,2026-03-31T08:01:51.233952Z,2026-03-31T08:01:51.233961Z,"왜 자꾸 실명 검증을 시켜, 정말 싫어"
164710,164209-165076,502,lineageclassic,RAG or 초동수사,yes,Fair,True,triage|answer_quality|doc_comment|answer_comment,227.111,3.79,False,,1,0,0,9,True,True,86,2026-03-31T08:05:28.440472Z,2026-04-06T00:16:28.968709Z,임시제한 뭡니까 이게
164711,164209-165076,503,lineageclassic,RAG or 초동수사,yes,Good,True,triage|answer_quality,261.3,4.36,True,99,0,0,0,10,False,False,86,2026-03-31T08:09:53.051034Z,2026-03-31T08:09:53.051044Z,내 계정이 차단된 시간과 차단된 이유
164712,164209-165076,504,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment,722.664,12.04,True,96,0,0,0,10,True,False,86,2026-04-01T00:18:25.361504Z,2026-04-07T01:12:29.980972Z,귀사에 가서 방문상담할려고 하는데 귀사의 주소를 주세요
164713,164209-165076,505,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,97.212,1.62,False,,1,0,0,9,False,False,86,2026-04-01T00:20:04.867462Z,2026-04-01T00:20:04.867472Z,돌파
164714,164209-165076,506,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,671.951,11.2,True,98,0,1,0,9,True,True,86,2026-04-01T00:24:20.220408Z,2026-04-06T09:44:22.062584Z,캡차글씨가안보임
164715,164209-165076,507,lineagew,외국어,,,False,,2.566,0.04,True,16,0,0,0,0,False,False,86,2026-03-31T07:09:21.437500Z,2026-03-31T07:09:21.437509Z,你好 這次改版後 說話島的排程有問題
164716,164209-165076,508,lineageclassic,RAG or 초동수사,yes,Good,True,triage|answer_quality,352.446,5.87,False,,1,0,0,9,False,False,86,2026-04-01T00:30:16.496886Z,2026-04-01T00:30:16.496899Z,게임방에서 접속대기 시간30분 넘는거실화?
164717,164209-165076,509,lineageclassic,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,287.108,4.79,False,,0,0,0,10,True,True,86,2026-04-01T00:34:52.797403Z,2026-04-06T00:17:26.984641Z,퍼플 pc알림 끄고 싶어요
164718,164209-165076,510,lineage2m,RAG or 초동수사,no,Bad,True,triage|answer_quality|answer_comment,561.6020000000001,9.36,False,,0,0,0,10,False,True,86,2026-04-01T00:43:00.138878Z,2026-04-06T09:48:43.921007Z,린투엠 직업중에 제일 많이하는게 뭐니
164719,164209-165076,511,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,370.008,6.17,False,,1,0,0,9,False,False,86,2026-04-01T00:49:11.472918Z,2026-04-01T00:49:11.472933Z,루드라 죽은 상태에서 잡으면 보상 못받아요?
164720,164209-165076,512,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,2548.959,42.48,True,96,0,0,0,10,True,True,86,2026-04-01T01:09:35.322060Z,2026-04-07T01:36:42.871258Z,루드라 직접드랍 (거래 가능) 아이템이 루드라 선택상자 재료로 등록이 안되는데 어떻게 해야할까요? 가능 한걸까요?
164721,164209-165076,513,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,544.9839999999999,9.08,True,96,0,0,0,0,True,True,86,2026-04-01T01:18:22.619033Z,2026-04-06T00:18:14.487139Z,문의를 어제 했는데 왜 답변이 없나요
164722,164209-165076,514,aion2,외국어,,,False,,5.263,0.09,True,16,0,0,0,0,False,False,86,2026-03-31T07:09:17.223574Z,2026-03-31T07:09:17.223585Z,dfg
164723,164209-165076,515,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,105.205,1.75,False,,1,0,0,9,False,False,86,2026-04-01T01:31:58.900915Z,2026-04-01T01:31:58.900923Z,커스터마이징보관함
164724,164209-165076,516,lineageclassic,RAG or 초동수사,no,Good,True,triage|answer_quality|doc_comment,277.885,4.63,False,,2,0,1,1,True,False,86,2026-04-01T01:32:25.250067Z,2026-04-08T00:56:44.381320Z,임시점검 언제 완료돼나
164725,164209-165076,517,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,1149.799,19.16,False,,0,0,0,10,True,True,86,2026-04-01T01:47:28.576727Z,2026-04-06T09:59:35.485851Z,마족 울고른서버 다이무스 시즌 협력투기장 몇위로 마무리 되었어?
164726,164209-165076,518,lineagem,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,4016.322,66.94,True,97,0,1,0,9,True,True,86,2026-04-01T01:49:05.837853Z,2026-04-07T06:34:07.204077Z,내가 문의한것보기
164727,164209-165076,519,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,381.65799999999996,6.36,True,98,0,2,0,8,True,True,86,2026-04-01T01:49:38.121119Z,2026-04-06T10:06:34.287025Z,비매너 유저는 어떻게 처리함?
164728,164209-165076,520,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality|doc_comment,507.094,8.45,True,97,1,0,0,9,True,False,86,2026-04-01T01:57:36.605803Z,2026-04-06T00:19:24.082879Z,**연병 하지말고 모바일 AOS 접속안되잔아
164729,164209-165076,521,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment,1261.995,21.03,False,,0,0,0,10,True,False,86,2026-04-01T02:02:45.505951Z,2026-04-07T09:41:10.347682Z,환생의물약 구입 방법은?
164730,164209-165076,522,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,372.82099999999997,6.21,False,,0,0,0,10,True,True,86,2026-04-01T02:05:33.926638Z,2026-04-06T10:10:14.894568Z,티아마트서버 접속안됨
164731,164209-165076,523,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,158.404,2.64,True,99,0,0,0,10,False,False,86,2026-04-01T02:08:15.381647Z,2026-04-01T02:08:15.381656Z,해당건에 대한 8명 1파티 입장권2장 2파티 입장권 1장 손실이 있었습니다
164732,164209-165076,524,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|answer_comment,881.6569999999999,14.69,False,,0,0,0,10,False,True,86,2026-04-01T03:55:05.277557Z,2026-04-08T01:06:52.997155Z,초월 데우스 연구기지 10단계 아티엘의 치명타 저항 수치
164733,164209-165076,525,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|answer_comment,194.43599999999998,3.24,True,14,0,0,0,0,False,True,86,2026-04-01T03:56:26.631038Z,2026-04-07T06:54:59.378269Z,문윽하기
164734,164209-165076,526,lineageclassic,RAG or 초동수사,no,Good,True,triage|answer_quality,106.46,1.77,False,,2,0,0,8,False,False,86,2026-04-01T03:58:13.906583Z,2026-04-01T03:58:13.906592Z,hd모드
164735,164209-165076,527,lineageclassic,RAG or 초동수사,yes,Good,True,triage|answer_quality,37.469,0.62,True,99,6,0,0,4,False,False,86,2026-04-01T03:58:54.656746Z,2026-04-01T03:58:54.656753Z,처벌 사유/해제 날짜 조회
164736,164209-165076,528,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,159.665,2.66,True,97,3,0,0,7,False,False,86,2026-04-01T04:03:12.628504Z,2026-04-01T04:03:12.628515Z,"이슈서버 밀영 제가 시공 2시 타임에 넘어가서 마을에서 보는데 우리팀잡고 pvp 끄고 다시켜서 저를 잡았는데, pvp 변환쿨이 1시간으로 알고있어서 이거 명백한 버그 악용같습니다 제재해주세요"
164737,164209-165076,529,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,423.32400000000007,7.06,True,99,0,0,0,10,True,True,86,2026-04-01T04:07:18.652092Z,2026-04-06T09:13:49.184908Z,0xE0000027 실행이안됨
164738,164209-165076,530,lineageclassic,RAG or 초동수사,yes,Good,True,triage|answer_quality,108.623,1.81,True,98,3,0,0,7,False,False,86,2026-04-01T04:09:08.677955Z,2026-04-01T04:09:08.677966Z,90일 정기권 아이템 미지급
164739,164209-165076,531,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,731.4449999999999,12.19,False,,0,3,0,7,True,True,86,2026-04-01T04:13:12.345521Z,2026-04-07T00:15:58.457569Z,채팅창에 아무일도 일어나지 않았습니다 가 나와요
164740,164209-165076,532,lineageclassic,RAG or 초동수사,yes,Good,True,triage|answer_quality,20.661,0.34,False,,2,0,0,8,False,False,86,2026-04-01T04:13:34.452366Z,2026-04-01T04:13:34.452374Z,결제할거 다 결제햇는대 대기열이 심해요
164741,164209-165076,533,lineageclassic,RAG or 초동수사,no,Fair,True,triage|answer_quality|doc_comment|answer_comment,1106.081,18.43,False,,2,0,1,7,True,True,86,2026-04-01T04:13:52.156299Z,2026-04-08T00:33:20.447252Z,pc 인증
164742,164209-165076,534,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,427.20799999999997,7.12,False,,0,0,0,10,True,True,86,2026-04-01T04:17:57.502647Z,2026-04-06T09:20:58.467671Z,보안버프 받는방법
164743,164209-165076,535,aion2,RAG or 초동수사,no,Fair,True,triage|answer_quality|doc_comment|answer_comment,318.957,5.32,False,,2,0,0,8,True,True,86,2026-04-01T04:23:21.144638Z,2026-04-01T04:23:21.144647Z,모바일은 스타일샵다운로드가없습니다
164744,164209-165076,536,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|answer_comment,1067.95,17.8,True,96,0,0,0,1,False,True,86,2026-04-01T04:25:01.525098Z,2026-04-07T10:09:25.772776Z,아이온2 업데이트하고 실행이 안돼
164745,164209-165076,537,aion2,RAG or 초동수사,no,Fair,True,triage|answer_quality|doc_comment|answer_comment,233.536,3.89,False,,2,0,0,8,True,True,86,2026-04-01T04:28:24.331926Z,2026-04-06T00:23:51.350623Z,투력이 내려갔어요
164746,164209-165076,538,lineagem,"멀티턴 / 문맥 부족 (게임, 고객 서비스 관련)",,,False,,1103.2989999999998,18.39,False,,0,0,0,10,False,False,86,2026-04-01T04:30:04.160815Z,2026-04-08T00:27:34.215305Z,게임창에서 챗봇을 없애는 법
164747,164209-165076,539,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment,396.399,6.61,False,,0,0,0,10,True,False,86,2026-04-01T04:34:28.217383Z,2026-04-07T10:18:04.697190Z,마나 지팡이는 어디서 언제 어떻게 획득가능한가?
164748,164209-165076,540,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,15.213,0.25,False,,3,0,0,7,False,False,86,2026-04-01T04:34:44.508257Z,2026-04-01T04:34:44.508266Z,고객전화
164749,164209-165076,541,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment,797.734,13.3,False,,0,0,0,3,True,False,86,2026-04-01T04:39:24.375263Z,2026-04-07T10:18:42.240090Z,출석체크이벤트
164750,164209-165076,542,lineagem,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment|answer_comment,154.495,2.57,True,96,0,0,6,4,True,True,86,2026-04-01T04:40:45.647115Z,2026-04-06T00:25:57.433676Z,퍼플 오류 언제 해결되요?
164751,164209-165076,543,lineagew,RAG or 초동수사,no,Bad,True,triage|answer_quality|answer_comment,751.4860000000001,12.52,False,,0,0,0,10,False,True,85,2026-04-02T00:57:49.406364Z,2026-04-07T06:35:51.863809Z,신성내성은 무엇인가요
164752,164209-165076,544,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,24.699,0.41,False,,1,0,0,9,False,False,85,2026-04-01T01:47:18.968731Z,2026-04-01T01:47:18.968739Z,게임 제거가 왜 안됨
164753,164209-165076,545,lineageclassic,"게임 외 질문(일상/메타성, 의미 없는 발화 등)",,,False,,12.604,0.21,True,14,0,0,0,0,False,False,85,2026-04-01T01:01:25.885062Z,2026-04-02T00:58:29.845740Z,네이버요
164754,164209-165076,546,aion2,RAG or 초동수사,yes,Fair,True,triage|answer_quality|doc_comment|answer_comment,700.4889999999999,11.67,True,98,1,0,1,8,True,True,85,2026-04-01T01:48:34.517886Z,2026-04-07T06:58:57.587279Z,아이템 잘못 사용
164755,164209-165076,547,lineagem,RAG or 초동수사,yes,Bad,True,triage|answer_quality|doc_comment,3428.641,57.14,True,99,0,0,0,0,True,False,85,2026-04-01T04:40:26.757979Z,2026-04-08T00:49:47.367421Z,점검후 리니지m자꾸 꺼집니다
164756,164209-165076,548,lineageclassic,욕설/비난/비윤리적_주제,,,False,,1.818,0.03,True,14,0,0,0,0,False,False,85,2026-04-01T01:01:35.865715Z,2026-04-01T01:01:35.865725Z,엉망이네 이거도
164757,164209-165076,549,lineagew,외국어,,,False,,2.114,0.04,True,16,0,0,0,0,False,False,85,2026-04-01T01:01:39.018929Z,2026-04-01T01:01:39.018939Z,申請退刷
164758,164209-165076,550,lineageclassic,RAG or 초동수사,yes,Good,True,triage|answer_quality,1151.385,19.19,False,,4,0,5,1,False,False,85,2026-04-02T00:52:03.837478Z,2026-04-07T10:41:10.762406Z,부정행위내용을알려주세요
164759,164209-165076,551,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment,9330.422999999997,155.51,False,,0,0,0,10,True,False,85,2026-04-01T04:12:58.675492Z,2026-04-07T07:42:14.497790Z,무너진틈 언제 열림
164760,164209-165076,552,aion2,RAG or 초동수사,yes,Bad,True,triage|answer_quality|answer_comment,1241.8249999999998,20.7,True,99,0,0,3,7,False,True,85,2026-04-01T04:56:38.150130Z,2026-04-07T07:47:23.751861Z,임시 정지
164761,164209-165076,553,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,304.858,5.08,False,,0,0,0,10,True,True,85,2026-04-01T01:10:46.072930Z,2026-04-07T07:50:02.586323Z,트롤의벨트 효과가 뭐야
164762,164209-165076,554,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,1376.68,22.94,True,97,1,0,3,6,False,False,85,2026-04-01T01:18:22.309163Z,2026-04-07T08:08:37.405333Z,멤버쉽 45000 원짜리 결제했느데 돈은 출금 되었는데 결제가 안되었어여
164763,164209-165076,555,aion2,외국어,,,False,,7.786,0.13,True,16,0,0,0,0,False,False,85,2026-04-01T01:01:51.058342Z,2026-04-02T00:59:58.245860Z,ANSDML
164764,164209-165076,556,lineageclassic,RAG or 초동수사,yes,Bad,True,triage|answer_quality|answer_comment,1524.042,25.4,False,,0,0,0,10,False,True,85,2026-04-01T08:40:50.172131Z,2026-04-01T08:46:43.773453Z,리니지클래식 오염된 축복의 땅은 경험치가 어떻게 되죠?
164765,164209-165076,557,lineagew,RAG or 초동수사,no,Good,True,triage|answer_quality,70.043,1.17,True,98,4,0,0,6,False,False,85,2026-04-01T05:31:13.268119Z,2026-04-07T08:15:06.945574Z,회원탈퇴 하고싶은데 전화번호가 다른걸로 되어잇습니다
164766,164209-165076,558,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,771.799,12.86,False,,2,0,0,8,False,False,85,2026-04-02T00:50:42.370290Z,2026-04-02T00:50:42.370301Z,퍼플로 유튜브 보는 법]
164767,164209-165076,559,aion2,"게임 외 질문(일상/메타성, 의미 없는 발화 등)",,,False,,17.025000000000002,0.28,False,,0,2,0,8,False,False,85,2026-04-01T01:02:00.057963Z,2026-04-07T08:17:29.456277Z,사용중인 LLM은?
164768,164209-165076,560,aion2,"멀티턴 / 문맥 부족 (게임, 고객 서비스 관련)",,,False,,10.986,0.18,True,98,0,2,0,8,False,False,85,2026-04-01T05:31:20.121030Z,2026-04-02T04:47:36.165189Z,해당 계정은 운영정책에 따라
164769,164209-165076,561,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,201.839,3.36,True,97,1,0,0,9,False,False,85,2026-04-01T05:39:20.142067Z,2026-04-01T05:39:20.142078Z,게임내 케릭터에 키나가전부 사라지는 버그를발견했습니다 해당계정 emp 케릭터의 키나가 있었는데 모두 사라져서 문의드립니다
164770,164209-165076,562,lineageclassic,외국어,,,False,,2.241,0.04,True,16,0,0,0,0,False,False,85,2026-04-01T01:02:08.438404Z,2026-04-01T01:02:08.438415Z,游玩环境改善
164771,164209-165076,563,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,103.652,1.73,False,,1,0,0,9,False,False,85,2026-04-01T05:41:05.503970Z,2026-04-01T05:41:05.503979Z,포코룬꾸러미가안나와요
164772,164209-165076,564,aion2,외국어,,,False,,1.676,0.03,True,16,0,0,0,0,False,False,85,2026-04-01T01:02:11.255899Z,2026-04-01T01:02:11.255908Z,IP 暂时停止认证服务怎么回事
164773,164209-165076,565,lineageclassic,RAG or 초동수사,yes,Good,True,triage|answer_quality,302.984,5.05,True,98,1,0,3,6,False,False,85,2026-04-01T05:41:50.535983Z,2026-04-07T08:28:56.453482Z,ai가 이상하면 좀 버리던가요 지금 3번쨰 감옥인데 게임 어찌 하라는거에여
164774,164209-165076,566,aion2,외국어,,,True,answer_comment,347.556,5.79,True,16,0,0,0,0,False,True,85,2026-04-01T01:02:25.403421Z,2026-04-07T08:31:28.132611Z,c:203
164775,164209-165076,567,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,509.883,8.5,False,,0,0,0,10,True,True,85,2026-04-01T05:49:31.088365Z,2026-04-07T08:31:55.637310Z,치유성 다단히트는 무슨효과 인가요
164776,164209-165076,568,aion2,RAG or 초동수사,yes,Good,True,triage|answer_quality,3706.568,61.78,True,97,2,0,0,8,False,False,85,2026-04-01T05:51:04.540827Z,2026-04-08T00:50:11.177563Z,문의했는데 답변이 안와요
164777,164209-165076,569,lineageclassic,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment|answer_comment,1015.8319999999999,16.93,False,,0,0,0,10,True,True,85,2026-04-01T05:53:41.384916Z,2026-04-08T01:04:18.316371Z,스펠파워가 먼지
164778,164209-165076,570,aion2,RAG or 초동수사,yes,Fair,True,triage|answer_quality|answer_comment,397.001,6.62,False,,1,0,2,7,False,True,85,2026-04-02T00:51:22.817279Z,2026-04-08T01:07:37.223551Z,접속 언제부터 할수있냐고요
164779,164209-165076,571,aion2,RAG or 초동수사,no,Bad,True,triage|answer_quality|doc_comment,238.05200000000002,3.97,True,99,0,0,0,10,True,False,85,2026-04-01T05:59:49.174438Z,2026-04-08T01:11:10.177662Z,이메일변경
164780,164209-165076,572,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,25.251,0.42,True,97,2,0,0,8,False,False,85,2026-04-01T06:00:15.775371Z,2026-04-01T06:00:15.775379Z,상담사연결해주세요
164781,164209-165076,573,lineagew,RAG or 초동수사,no,Good,True,triage|answer_quality,66.104,1.1,False,,1,0,2,7,False,False,85,2026-04-01T06:01:05.215995Z,2026-04-08T01:18:40.715480Z,월드 이전
164782,164209-165076,574,lineageclassic,RAG or 초동수사,yes,Good,True,triage|answer_quality,134.721,2.25,True,98,2,0,8,0,False,False,85,2026-04-01T07:55:41.210684Z,2026-04-08T01:20:27.968676Z,왜자꾸 보호조치 띄우는겁니까?
164783,164209-165076,575,aion2,RAG or 초동수사,no,Good,True,triage|answer_quality,8.002,0.13,True,97,3,0,0,7,False,False,85,2026-04-01T06:01:21.063782Z,2026-04-01T06:01:21.063792Z,문의 전화
